994	1038
601	1397
616	1400
958	1028
279	1177
920	1180
878	1584
661	1852
225	1631
793	1401
507	1289
177	1818
551	1836
473	1065
723	1383
337	1938
81	1601
62	1139
928	1853
122	1946
260	1289
541	1378
934	1069
52	1311
689	1420
307	1862
811	1691
636	1885
405	1883
337	1132
645	1261
969	1224
823	1106
727	1066
763	1126
54	1168
677	1750
699	1223
744	1183
343	1883
152	1440
534	1665
79	1853
272	1581
92	1309
756	1884
460	1305
595	1868
469	1904
552	1067
422	1318
673	1843
403	1174
224	1445
181	1566
389	1618
936	1479
80	1002
291	1611
776	1201
57	1495
397	1053
807	1810
763	1374
648	1054
869	1432
169	1083
891	1318
270	1200
833	1663
970	1653
363	1637
188	1192
116	1751
110	1035
204	1216
524	1995
914	1426
289	1814
357	1521
366	1808
176	1775
650	1959
775	1062
781	1712
396	1798
725	1577
864	1497
540	1188
321	1623
995	1622
719	1299
72	1656
348	1728
141	1547
722	1095
64	1689
747	1143
892	1758
381	1463
693	1199
89	1555
576	1313
253	1809
878	1466
954	1776
365	1366
716	1351
707	1441
325	1167
63	1385
430	1225
479	1159
13	1185
731	1653
373	1529
271	1904
631	1111
114	1758
502	1983
685	1261
719	1932
1	1646
738	1698
432	1294
197	1463
293	1626
434	1457
315	1481
552	1877
100	1103
294	1569
689	1377
84	1142
631	1935
87	1508
560	1358
5	1787
65	1877
114	1948
536	1435
223	1753
494	1230
139	1335
55	1306
481	1253
326	1662
7	1171
663	1992
353	1586
693	1397
70	1498
902	1897
729	1627
838	1296
9	1528
633	1988
216	1535
813	1534
528	1061
130	1705
889	1019
278	1810
937	1399
286	1498
166	1574
725	1506
202	1018
306	1420
553	1717
755	1731
561	1619
147	1981
862	1065
349	1219
573	1137
336	1871
473	1511
342	1051
983	1181
798	1663
197	1930
164	1477
954	1083
695	1879
964	1046
638	1817
404	1886
927	1211
554	1115
88	1417
345	1165
383	1551
412	1484
305	1532
57	1380
171	1550
15	1082
941	1507
199	1774
787	1953
125	1398
336	1958
640	1851
251	1127
740	1306
302	1217
786	1014
706	1811
835	1851
978	1262
629	1944
429	1202
714	1954
153	1381
103	1759
268	1286
346	1808
420	1343
947	1467
668	1857
833	1736
600	1008
137	1649
452	1985
480	1545
212	1182
150	1726
784	1217
362	1595
763	1365
68	1395
195	1041
92	1599
314	1397
971	1003
606	1914
711	1706
699	1056
119	1593
367	1476
725	1098
432	1234
684	1255
469	1606
440	1086
200	1848
294	1144
449	1888
376	1225
796	1352
767	1447
713	1845
223	1333
119	1797
752	1927
627	1464
279	1488
40	1562
62	1149
771	1058
600	1911
625	1164
366	1416
714	1530
513	1935
419	1485
963	1665
459	1648
977	1522
890	1521
931	1566
622	1838
158	1958
848	1520
357	1275
43	1440
404	1772
788	1930
841	1832
845	1281
516	1121
423	1130
86	1619
863	1928
195	1789
167	1944
589	1093
146	1206
74	1133
819	1445
678	1004
752	1725
366	1604
903	1738
882	1858
561	1195
436	1980
77	1894
353	1879
561	1166
989	1964
624	1013
572	1704
272	1077
509	1242
770	1001
279	1392
621	1924
542	1766
555	1951
577	1598
531	1148
806	1401
497	1115
872	1309
387	1880
430	1485
295	1175
400	1774
941	1522
336	1032
806	1873
576	1422
566	1974
241	1847
215	1645
670	1804
831	1834
734	1091
16	1641
952	1975
299	1587
442	1032
702	1341
570	1405
633	1651
444	1731
980	1774
381	1729
900	1661
875	1274
968	1095
894	1805
683	1961
130	1549
963	1350
817	1864
190	1281
91	1657
208	1194
621	1911
447	1338
538	1343
234	1534
765	1920
632	1263
96	1090
121	1659
47	1975
856	1354
601	1061
480	1236
808	1487
866	1999
861	1892
667	1124
425	1307
90	1002
725	1337
134	1749
272	1587
567	1276
43	1332
715	1084
967	1477
62	1731
244	1540
317	1112
893	1108
242	1443
688	1544
937	1475
761	1912
994	1219
827	1193
420	1966
109	1691
482	1767
564	1146
372	1215
954	1348
422	1045
987	1040
471	1247
919	1824
190	1615
874	1879
251	1198
611	1575
121	1733
596	1950
791	1492
504	1201
153	1680
719	1967
964	1095
889	1106
732	1770
967	1631
351	1061
912	1835
911	1925
501	1502
810	1406
948	1718
928	1080
384	1940
330	1301
143	1081
412	1649
686	1840
178	1544
266	1121
528	1714
296	1156
220	1753
726	1679
126	1416
364	1424
625	1539
721	1708
805	1639
384	1157
553	1693
570	1877
511	1984
774	1254
354	1949
823	1162
281	1204
657	1774
578	1943
902	1764
859	1063
543	1845
815	1052
430	1118
22	1210
477	1586
872	1692
478	1943
630	1850
928	1247
893	1126
757	1774
133	1275
740	1101
117	1200
931	1120
259	1184
16	1782
447	1131
637	1498
472	1859
760	1877
303	1511
903	1074
795	1227
398	1450
28	1339
428	1891
476	1680
934	1409
78	1737
467	1075
126	1830
0	1421
783	1357
584	1061
139	1166
122	1768
735	1219
202	1684
867	1405
619	1176
843	1833
553	1239
287	1080
373	1780
65	1816
227	1871
45	1701
38	1281
46	1077
911	1708
137	1478
20	1550
822	1631
831	1527
13	1001
509	1096
31	1751
196	1123
379	1614
777	1288
364	1222
478	1070
460	1580
986	1340
696	1498
679	1139
713	1343
91	1691
602	1696
377	1770
253	1021
957	1179
500	1423
487	1281
821	1652
180	1122
443	1247
583	1289
676	1258
781	1693
718	1500
832	1662
555	1029
575	1595
145	1801
471	1769
491	1388
269	1241
159	1428
631	1698
478	1268
925	1141
583	1096
759	1592
967	1352
862	1444
119	1991
534	1602
526	1226
880	1614
236	1615
448	1600
752	1041
25	1127
445	1853
414	1058
127	1913
512	1080
158	1522
787	1287
664	1744
914	1335
899	1630
187	1279
951	1942
884	1777
529	1937
395	1590
478	1066
790	1518
286	1614
640	1528
882	1707
102	1303
716	1794
919	1605
859	1759
236	1321
858	1608
732	1506
435	1263
93	1508
813	1260
640	1668
607	1185
402	1039
943	1569
523	1415
511	1786
637	1934
10	1885
507	1375
544	1988
709	1537
342	1717
324	1393
216	1090
788	1753
362	1308
64	1576
811	1726
555	1636
944	1715
259	1251
141	1888
48	1290
570	1331
957	1104
223	1233
494	1531
423	1433
151	1266
704	1002
694	1685
740	1001
174	1537
947	1359
49	1891
875	1386
274	1621
918	1610
631	1564
961	1960
702	1642
871	1489
384	1642
932	1559
886	1097
842	1143
950	1971
83	1986
944	1135
168	1923
900	1611
684	1389
540	1749
123	1265
673	1617
952	1921
767	1401
696	1941
868	1536
515	1953
438	1757
430	1411
661	1193
527	1882
147	1145
225	1101
710	1671
579	1255
30	1920
906	1298
333	1635
214	1127
362	1189
878	1530
808	1842
419	1559
861	1291
743	1043
333	1257
186	1604
141	1957
751	1236
573	1937
908	1460
627	1155
726	1885
332	1888
267	1040
28	1660
194	1200
971	1788
861	1122
582	1397
176	1091
397	1678
730	1307
309	1860
881	1255
701	1068
750	1103
755	1843
834	1786
900	1837
433	1601
897	1464
593	1661
451	1638
953	1101
122	1123
220	1792
35	1933
726	1751
715	1411
662	1307
197	1322
125	1658
478	1700
772	1881
547	1822
910	1280
924	1933
79	1740
466	1567
53	1768
500	1502
572	1048
751	1194
18	1187
374	1480
158	1135
712	1686
171	1466
25	1036
144	1847
664	1937
301	1129
641	1880
147	1709
885	1911
631	1910
338	1914
628	1257
909	1333
970	1790
971	1691
260	1724
693	1946
857	1056
918	1053
612	1838
479	1407
626	1359
273	1709
633	1008
364	1434
393	1873
294	1300
657	1988
355	1639
635	1468
914	1350
916	1148
305	1381
131	1748
756	1484
758	1203
825	1062
152	1209
441	1164
63	1885
864	1797
165	1036
124	1548
246	1053
810	1398
127	1091
277	1028
860	1069
700	1933
338	1962
211	1770
809	1483
489	1507
123	1382
669	1030
180	1996
972	1922
723	1670
647	1683
422	1440
391	1204
178	1071
421	1598
729	1466
339	1403
419	1326
407	1011
479	1867
722	1076
662	1802
110	1438
759	1868
22	1458
725	1648
958	1753
814	1656
673	1044
962	1020
475	1523
882	1513
802	1227
863	1121
772	1677
714	1072
112	1047
422	1664
419	1718
60	1864
570	1683
536	1673
581	1789
894	1074
739	1311
805	1863
861	1750
55	1748
47	1833
101	1108
872	1008
926	1907
909	1021
53	1233
617	1349
674	1909
507	1567
855	1723
690	1171
973	1859
686	1210
49	1435
146	1915
357	1620
208	1724
76	1583
133	1191
619	1426
190	1497
228	1868
365	1144
360	1770
329	1142
672	1408
91	1997
986	1299
654	1333
93	1475
146	1307
62	1772
502	1058
382	1427
181	1739
74	1104
170	1684
466	1861
147	1747
162	1027
499	1903
813	1621
591	1379
227	1518
110	1999
781	1791
415	1744
257	1846
942	1601
628	1696
317	1001
27	1681
80	1078
794	1279
330	1237
830	1994
728	1673
204	1943
295	1422
159	1499
207	1019
110	1497
439	1526
201	1323
620	1723
501	1157
305	1604
878	1784
483	1653
262	1539
21	1967
191	1836
199	1821
500	1910
232	1499
104	1750
868	1607
288	1013
434	1368
874	1055
870	1257
219	1143
990	1924
70	1764
207	1575
1	1364
405	1498
414	1507
65	1704
868	1415
256	1962
886	1425
834	1587
770	1842
74	1070
778	1750
550	1592
484	1948
669	1401
610	1909
480	1784
182	1147
842	1670
272	1923
371	1407
574	1985
978	1300
369	1286
884	1459
322	1261
456	1418
261	1718
330	1708
83	1249
473	1188
542	1281
551	1262
801	1288
372	1574
676	1927
44	1222
190	1020
284	1513
866	1845
828	1977
620	1854
288	1086
367	1606
71	1770
114	1316
571	1850
224	1272
406	1095
902	1571
576	1886
576	1562
767	1443
644	1201
295	1009
944	1751
90	1708
663	1042
283	1708
758	1027
851	1684
537	1204
271	1697
541	1885
973	1218
694	1904
822	1999
194	1872
276	1297
909	1886
312	1706
516	1473
844	1236
62	1617
366	1866
127	1474
743	1215
286	1096
87	1795
69	1711
757	1530
333	1844
257	1796
515	1491
66	1851
117	1510
18	1967
553	1979
267	1060
99	1321
861	1155
506	1067
944	1727
964	1171
329	1159
856	1018
858	1931
765	1617
951	1457
903	1184
241	1717
285	1533
320	1286
409	1400
924	1999
719	1501
14	1550
866	1246
86	1987
868	1551
620	1495
285	1918
810	1733
754	1871
755	1418
394	1528
839	1856
927	1964
321	1381
758	1337
635	1986
404	1038
854	1124
600	1507
342	1517
756	1567
498	1350
944	1048
481	1899
904	1335
412	1492
218	1021
636	1556
417	1354
116	1960
173	1267
525	1086
312	1389
973	1064
619	1103
987	1394
447	1188
862	1969
930	1485
419	1157
756	1787
860	1821
58	1662
353	1437
345	1290
753	1889
412	1688
37	1319
753	1201
136	1253
949	1592
459	1756
976	1522
450	1868
936	1384
393	1653
385	1936
704	1840
616	1709
786	1438
291	1830
848	1112
975	1595
967	1231
741	1672
160	1217
254	1634
530	1610
0	1445
170	1236
164	1316
127	1330
302	1627
953	1449
156	1583
784	1210
226	1551
397	1325
564	1825
42	1027
725	1612
114	1802
483	1384
684	1352
463	1908
978	1226
445	1217
800	1969
556	1274
49	1049
777	1808
732	1982
749	1590
574	1433
462	1515
637	1702
344	1224
489	1586
45	1242
755	1144
716	1293
319	1595
831	1657
154	1562
396	1814
657	1704
442	1405
898	1698
970	1287
967	1068
25	1761
211	1183
691	1905
466	1116
99	1521
834	1871
408	1809
8	1007
483	1336
485	1896
849	1467
192	1341
779	1801
678	1596
276	1051
709	1252
759	1656
27	1621
273	1911
697	1898
450	1995
688	1717
52	1966
920	1957
437	1549
533	1627
130	1315
392	1676
73	1886
650	1254
352	1079
165	1930
388	1236
426	1370
625	1648
457	1858
17	1109
926	1431
853	1530
90	1766
586	1275
894	1244
331	1469
447	1183
132	1167
230	1198
501	1240
440	1100
58	1665
85	1864
913	1448
738	1041
486	1012
162	1767
877	1060
10	1485
514	1807
224	1453
781	1340
311	1645
720	1837
259	1252
54	1174
788	1926
375	1440
23	1880
977	1632
389	1445
38	1508
517	1927
798	1598
483	1391
541	1788
46	1329
816	1758
158	1317
900	1577
369	1255
227	1795
37	1630
813	1565
965	1663
953	1963
503	1221
223	1064
161	1498
717	1855
527	1349
773	1813
522	1630
767	1275
582	1305
541	1563
79	1403
794	1544
74	1161
548	1543
18	1739
516	1516
697	1422
259	1840
195	1273
412	1222
571	1301
203	1914
420	1256
327	1277
894	1315
929	1302
773	1429
302	1309
488	1728
403	1256
549	1342
940	1764
524	1226
409	1076
233	1421
753	1667
664	1257
359	1079
291	1973
199	1373
654	1498
645	1074
481	1607
432	1852
692	1206
498	1726
586	1249
555	1338
107	1563
473	1300
51	1031
345	1236
757	1907
548	1088
680	1430
349	1468
435	1451
884	1301
683	1645
280	1388
84	1393
585	1561
86	1338
261	1972
941	1523
306	1697
718	1192
930	1121
726	1639
617	1399
939	1184
511	1084
832	1662
377	1881
371	1725
393	1653
415	1528
254	1572
927	1447
848	1355
797	1983
613	1417
127	1835
715	1471
974	1999
355	1178
675	1820
415	1601
593	1186
648	1907
922	1931
859	1828
110	1809
547	1809
944	1841
106	1446
635	1762
866	1431
199	1373
595	1454
991	1626
903	1720
989	1465
509	1506
168	1653
742	1892
644	1457
972	1046
87	1807
79	1596
24	1470
313	1732
772	1976
226	1146
835	1835
107	1057
430	1719
203	1810
643	1477
30	1918
889	1216
750	1501
180	1660
71	1463
966	1588
261	1858
829	1804
774	1379
342	1765
328	1943
296	1939
937	1444
628	1407
0	1977
233	1097
359	1438
910	1911
963	1026
942	1483
706	1997
682	1974
900	1513
298	1463
893	1855
322	1360
604	1122
948	1091
828	1158
682	1198
466	1781
661	1031
884	1744
891	1299
688	1266
89	1325
3	1026
299	1861
413	1062
775	1812
560	1926
799	1473
936	1445
537	1718
591	1680
202	1140
906	1163
977	1709
482	1904
345	1181
486	1502
445	1292
305	1328
87	1851
803	1197
94	1937
574	1546
643	1302
704	1633
536	1238
329	1663
737	1969
663	1278
335	1416
873	1390
705	1607
139	1436
740	1904
974	1321
338	1350
694	1456
779	1035
639	1238
603	1768
245	1363
390	1329
141	1680
483	1613
226	1632
820	1303
424	1655
54	1618
399	1297
130	1295
169	1996
78	1455
525	1409
741	1860
887	1664
347	1878
391	1343
66	1243
287	1876
35	1750
492	1261
789	1404
917	1041
937	1756
69	1239
218	1981
142	1382
882	1052
757	1290
178	1593
962	1504
781	1090
648	1912
207	1551
472	1372
937	1427
37	1270
511	1721
208	1491
299	1193
167	1718
781	1100
689	1177
732	1202
852	1665
556	1152
256	1908
261	1473
918	1941
755	1786
77	1062
208	1633
451	1502
181	1513
311	1571
240	1404
470	1720
913	1239
947	1553
706	1158
215	1968
912	1213
684	1117
560	1825
787	1083
764	1654
566	1252
238	1959
953	1954
985	1437
835	1434
88	1896
469	1447
655	1672
760	1631
919	1516
683	1698
811	1123
911	1961
302	1273
344	1399
89	1289
936	1236
395	1575
417	1981
10	1115
878	1839
213	1171
484	1475
460	1901
708	1299
320	1544
965	1375
451	1144
116	1959
143	1384
843	1051
368	1953
994	1141
704	1641
385	1729
240	1851
967	1306
719	1878
726	1439
550	1613
261	1660
550	1511
154	1782
12	1087
328	1120
618	1763
422	1667
519	1854
639	1719
942	1705
814	1893
576	1491
139	1499
422	1956
95	1082
676	1262
287	1965
60	1867
713	1444
435	1021
606	1042
86	1891
58	1035
311	1320
140	1463
82	1415
756	1991
505	1140
510	1982
701	1579
428	1787
388	1279
446	1709
222	1060
550	1363
798	1691
219	1181
137	1225
828	1955
721	1417
82	1675
854	1649
203	1355
352	1560
582	1633
118	1858
771	1304
321	1251
392	1206
958	1070
684	1713
939	1999
592	1726
56	1867
592	1988
736	1842
958	1559
989	1906
183	1749
462	1407
294	1890
771	1725
1	1897
49	1062
124	1558
575	1327
506	1243
154	1403
672	1573
423	1160
222	1950
67	1904
664	1802
585	1438
327	1353
284	1803
369	1251
291	1294
61	1509
551	1861
938	1061
765	1678
509	1323
145	1822
887	1975
768	1646
610	1140
690	1793
763	1262
96	1287
837	1876
632	1819
747	1141
71	1442
561	1709
290	1050
514	1106
87	1416
762	1666
83	1070
467	1271
7	1152
472	1509
861	1016
913	1109
934	1154
288	1197
175	1244
588	1960
316	1946
543	1882
359	1614
465	1779
892	1726
695	1531
542	1461
288	1190
966	1558
736	1064
997	1750
885	1427
888	1064
342	1553
77	1234
845	1636
407	1181
354	1114
670	1836
69	1065
12	1432
982	1944
837	1518
231	1274
2	1155
423	1136
377	1012
353	1203
257	1205
350	1753
479	1238
324	1619
705	1382
236	1249
695	1195
213	1906
231	1368
819	1392
509	1785
661	1546
210	1123
873	1301
363	1029
216	1998
240	1351
667	1195
515	1136
230	1779
385	1750
574	1432
435	1830
804	1902
249	1360
303	1158
969	1732
249	1526
159	1575
139	1833
347	1342
661	1731
887	1859
19	1001
748	1763
829	1878
828	1086
835	1791
895	1387
326	1003
568	1049
485	1750
760	1171
414	1394
987	1379
851	1857
8	1594
76	1655
363	1189
90	1630
976	1005
57	1457
886	1166
29	1658
543	1710
379	1142
499	1112
177	1843
746	1808
454	1523
676	1465
762	1980
309	1286
74	1330
359	1949
781	1590
874	1658
455	1770
790	1487
651	1249
855	1143
386	1439
298	1007
2	1028
217	1428
318	1191
968	1588
5	1329
625	1475
140	1718
401	1543
936	1260
311	1625
711	1886
832	1395
114	1259
782	1156
434	1891
539	1855
448	1748
199	1518
735	1380
908	1798
301	1759
876	1155
63	1637
739	1461
558	1305
533	1177
801	1914
97	1422
423	1377
920	1775
215	1512
691	1628
905	1824
540	1573
567	1285
573	1665
